lead_id,rule_id,sdr_id,priority_tier,routing_method,response_time_hours,routed_at
lead_01663,rule_03,sdr_04,p3,rule_based,16.68,2026-06-15T00:00:00
lead_01664,rule_02,sdr_02,p2,rule_based,21.35,2026-06-15T00:00:00
lead_01665,rule_03,sdr_01,p4,rule_based,14.44,2026-06-15T00:00:00
lead_01666,rule_01,sdr_05,p3,rule_based,9.53,2026-06-15T00:00:00
lead_01667,rule_04,sdr_03,p3,rule_based,5.9,2026-06-15T00:00:00
lead_01668,rule_03,sdr_01,p2,rule_based,2.96,2026-06-15T00:00:00
lead_01669,rule_01,sdr_05,p3,rule_based,11.47,2026-06-15T00:00:00
lead_01670,rule_01,,p2,rule_based,,2026-06-15T00:00:00
lead_01671,rule_04,sdr_03,p2,rule_based,12.97,2026-06-15T00:00:00
lead_01672,rule_01,sdr_05,p1,rule_based,26.3,2026-06-15T00:00:00
lead_01673,rule_04,sdr_02,p4,rule_based,27.41,2026-06-15T00:00:00
lead_01674,rule_03,sdr_01,p3,rule_based,18.64,2026-06-15T00:00:00
lead_01675,rule_03,sdr_01,p3,rule_based,16.9,2026-06-15T00:00:00
lead_01676,rule_03,sdr_04,p3,rule_based,11.32,2026-06-15T00:00:00
lead_01677,rule_03,sdr_01,p2,rule_based,8.31,2026-06-15T00:00:00
lead_01678,rule_04,sdr_02,p3,rule_based,9.45,2026-06-15T00:00:00
lead_01679,rule_02,sdr_02,p3,rule_based,8.95,2026-06-15T00:00:00
lead_01680,rule_04,sdr_03,p3,rule_based,1.92,2026-06-15T00:00:00
lead_01681,rule_02,sdr_02,p4,rule_based,76.32,2026-06-15T00:00:00
lead_01682,rule_04,sdr_02,p2,rule_based,10.31,2026-06-15T00:00:00
lead_01683,rule_03,sdr_01,p3,rule_based,12.21,2026-06-15T00:00:00
lead_01684,rule_02,sdr_02,p3,rule_based,7.4,2026-06-15T00:00:00
lead_01685,rule_03,sdr_01,p2,rule_based,9.66,2026-06-15T00:00:00
lead_01686,rule_04,sdr_03,p2,rule_based,1.38,2026-06-16T00:00:00
lead_01687,rule_02,sdr_02,p4,rule_based,73.48,2026-06-16T00:00:00
lead_01688,rule_02,sdr_02,p4,rule_based,12.24,2026-06-16T00:00:00
lead_01689,rule_02,sdr_02,p2,rule_based,56.53,2026-06-16T00:00:00
lead_01690,rule_03,sdr_01,p4,rule_based,21.42,2026-06-16T00:00:00
lead_01691,rule_04,sdr_03,p2,rule_based,10.7,2026-06-16T00:00:00
lead_01692,rule_01,sdr_05,p3,rule_based,46.32,2026-06-16T00:00:00
lead_01693,rule_01,sdr_05,p2,rule_based,1.42,2026-06-16T00:00:00
lead_01694,rule_03,sdr_04,p3,rule_based,21.84,2026-06-16T00:00:00
lead_01695,rule_04,sdr_03,p3,rule_based,27.35,2026-06-16T00:00:00
lead_01696,rule_02,sdr_02,p3,rule_based,25.14,2026-06-16T00:00:00
lead_01697,rule_03,sdr_01,p3,rule_based,43.94,2026-06-16T00:00:00
lead_01698,rule_03,sdr_01,p2,rule_based,5.72,2026-06-16T00:00:00
lead_01699,rule_04,sdr_02,p3,rule_based,5.84,2026-06-16T00:00:00
lead_01700,rule_01,sdr_05,p3,rule_based,14.93,2026-06-16T00:00:00
lead_01701,rule_03,sdr_01,p3,rule_based,4.63,2026-06-16T00:00:00
lead_01702,rule_02,sdr_02,p3,rule_based,15.36,2026-06-16T00:00:00
lead_01703,rule_01,sdr_05,p1,rule_based,7.55,2026-06-16T00:00:00
lead_01704,rule_04,sdr_02,p3,rule_based,24.0,2026-06-16T00:00:00
lead_01705,rule_03,sdr_01,p3,rule_based,52.2,2026-06-16T00:00:00
lead_01706,rule_03,sdr_01,p3,rule_based,20.57,2026-06-16T00:00:00
lead_01707,rule_02,sdr_02,p4,rule_based,55.36,2026-06-16T00:00:00
lead_01708,rule_03,sdr_04,p4,rule_based,50.01,2026-06-16T00:00:00
lead_01709,rule_01,sdr_05,p2,rule_based,21.65,2026-06-16T00:00:00
lead_01710,rule_03,sdr_01,p3,rule_based,15.97,2026-06-16T00:00:00
lead_01711,rule_03,sdr_01,p3,rule_based,45.88,2026-06-16T00:00:00
lead_01712,rule_01,sdr_05,p4,rule_based,43.31,2026-06-16T00:00:00
lead_01713,rule_03,sdr_01,p2,rule_based,40.69,2026-06-16T00:00:00
lead_01714,rule_03,sdr_01,p3,rule_based,28.88,2026-06-16T00:00:00
lead_01715,rule_02,sdr_02,p4,rule_based,38.22,2026-06-16T00:00:00
lead_01716,rule_03,sdr_01,p3,rule_based,19.73,2026-06-17T00:00:00
lead_01717,rule_03,sdr_01,p4,rule_based,13.59,2026-06-17T00:00:00
lead_01718,rule_01,sdr_05,p3,rule_based,27.81,2026-06-17T00:00:00
lead_01719,rule_02,sdr_02,p3,rule_based,28.82,2026-06-17T00:00:00
lead_01720,rule_02,sdr_02,p3,rule_based,30.08,2026-06-17T00:00:00
lead_01721,rule_01,sdr_05,p3,rule_based,30.22,2026-06-17T00:00:00
lead_01722,rule_01,sdr_05,p1,rule_based,4.54,2026-06-17T00:00:00
lead_01723,rule_03,sdr_01,p3,rule_based,16.37,2026-06-17T00:00:00
lead_01724,rule_01,sdr_05,p1,rule_based,25.34,2026-06-17T00:00:00
lead_01725,rule_04,sdr_03,p3,rule_based,32.9,2026-06-17T00:00:00
lead_01726,rule_01,sdr_05,p1,rule_based,34.11,2026-06-17T00:00:00
lead_01727,rule_01,sdr_05,p3,rule_based,62.66,2026-06-17T00:00:00
lead_01728,rule_04,sdr_03,p3,rule_based,9.53,2026-06-17T00:00:00
lead_01729,rule_02,sdr_02,p4,rule_based,24.26,2026-06-17T00:00:00
lead_01730,rule_03,,p2,rule_based,,2026-06-17T00:00:00
lead_01731,rule_03,sdr_01,p1,rule_based,22.88,2026-06-17T00:00:00
lead_01732,rule_01,,p1,rule_based,,2026-06-17T00:00:00
lead_01733,rule_02,sdr_02,p3,rule_based,19.96,2026-06-17T00:00:00
lead_01734,rule_02,sdr_02,p1,rule_based,55.52,2026-06-17T00:00:00
lead_01735,rule_03,sdr_04,p3,rule_based,28.4,2026-06-17T00:00:00
lead_01736,rule_03,sdr_01,p3,rule_based,19.0,2026-06-17T00:00:00
lead_01737,rule_03,sdr_04,p1,rule_based,24.37,2026-06-17T00:00:00
lead_01738,rule_03,sdr_01,p3,rule_based,20.97,2026-06-17T00:00:00
lead_01739,rule_03,sdr_01,p4,rule_based,40.48,2026-06-17T00:00:00
lead_01740,rule_01,sdr_05,p3,rule_based,29.45,2026-06-17T00:00:00
lead_01741,rule_03,sdr_04,p3,rule_based,26.32,2026-06-17T00:00:00
lead_01742,rule_02,sdr_02,p4,rule_based,21.15,2026-06-17T00:00:00
lead_01743,rule_01,sdr_05,p3,rule_based,32.56,2026-06-17T00:00:00
lead_01744,rule_02,sdr_02,p3,rule_based,33.67,2026-06-17T00:00:00
lead_01745,rule_02,sdr_02,p2,rule_based,8.49,2026-06-18T00:00:00
lead_01746,rule_03,sdr_01,p1,rule_based,16.32,2026-06-18T00:00:00
lead_01747,rule_01,sdr_05,p3,rule_based,46.64,2026-06-18T00:00:00
lead_01748,rule_03,sdr_01,p2,rule_based,4.93,2026-06-18T00:00:00
lead_01749,rule_04,sdr_02,p1,rule_based,103.92,2026-06-18T00:00:00
lead_01750,rule_03,sdr_01,p2,rule_based,6.76,2026-06-18T00:00:00
lead_01751,rule_01,sdr_05,p1,rule_based,10.97,2026-06-18T00:00:00
lead_01752,rule_03,sdr_01,p3,rule_based,21.45,2026-06-18T00:00:00
lead_01753,rule_02,sdr_02,p3,rule_based,16.69,2026-06-18T00:00:00
lead_01754,rule_01,sdr_05,p3,rule_based,5.57,2026-06-18T00:00:00
lead_01755,rule_02,sdr_02,p4,rule_based,69.85,2026-06-18T00:00:00
lead_01756,rule_01,sdr_05,p1,rule_based,14.94,2026-06-18T00:00:00
lead_01757,rule_03,sdr_04,p2,rule_based,29.13,2026-06-18T00:00:00
lead_01758,rule_03,sdr_01,p3,rule_based,10.62,2026-06-18T00:00:00
lead_01759,rule_03,sdr_01,p3,rule_based,10.46,2026-06-18T00:00:00
lead_01760,rule_04,sdr_03,p3,rule_based,14.03,2026-06-18T00:00:00
lead_01761,rule_02,sdr_02,p3,rule_based,72.23,2026-06-18T00:00:00
lead_01762,rule_01,sdr_05,p2,rule_based,18.28,2026-06-18T00:00:00
lead_01763,rule_01,sdr_05,p3,rule_based,13.78,2026-06-18T00:00:00
lead_01764,rule_03,sdr_01,p1,rule_based,9.77,2026-06-18T00:00:00
lead_01765,rule_01,sdr_05,p1,rule_based,14.14,2026-06-18T00:00:00
lead_01766,rule_01,sdr_05,p3,rule_based,15.75,2026-06-18T00:00:00
lead_01767,rule_01,sdr_05,p1,rule_based,37.38,2026-06-18T00:00:00
lead_01768,rule_02,sdr_02,p2,rule_based,18.43,2026-06-18T00:00:00
lead_01769,rule_03,sdr_04,p3,rule_based,32.55,2026-06-18T00:00:00
lead_01770,rule_03,sdr_01,p2,rule_based,21.62,2026-06-18T00:00:00
lead_01771,rule_04,sdr_02,p3,rule_based,13.52,2026-06-18T00:00:00
lead_01772,rule_03,sdr_01,p1,rule_based,5.26,2026-06-18T00:00:00
lead_01773,rule_01,sdr_05,p2,rule_based,14.22,2026-06-18T00:00:00
lead_01774,rule_04,sdr_02,p3,rule_based,15.31,2026-06-18T00:00:00
lead_01775,rule_03,sdr_01,p1,rule_based,42.05,2026-06-18T00:00:00
lead_01776,rule_03,sdr_01,p4,rule_based,27.46,2026-06-19T00:00:00
lead_01777,rule_03,sdr_01,p2,rule_based,5.18,2026-06-19T00:00:00
lead_01778,rule_02,sdr_02,p2,rule_based,32.82,2026-06-19T00:00:00
lead_01779,rule_04,sdr_03,p3,rule_based,31.62,2026-06-19T00:00:00
lead_01780,rule_03,sdr_01,p3,rule_based,3.51,2026-06-19T00:00:00
lead_01781,rule_03,sdr_01,p2,rule_based,11.66,2026-06-19T00:00:00
lead_01782,rule_04,sdr_03,p4,rule_based,13.54,2026-06-19T00:00:00
lead_01783,rule_01,sdr_05,p3,rule_based,9.02,2026-06-19T00:00:00
lead_01784,rule_01,sdr_05,p3,rule_based,24.38,2026-06-19T00:00:00
lead_01785,rule_01,sdr_05,p2,rule_based,16.6,2026-06-19T00:00:00
lead_01786,rule_03,sdr_01,p1,rule_based,8.12,2026-06-19T00:00:00
lead_01787,rule_01,sdr_05,p3,rule_based,10.72,2026-06-19T00:00:00
lead_01788,rule_03,sdr_01,p4,rule_based,28.1,2026-06-19T00:00:00
lead_01789,rule_02,sdr_02,p4,rule_based,5.89,2026-06-19T00:00:00
lead_01790,rule_04,sdr_03,p2,rule_based,27.77,2026-06-19T00:00:00
lead_01791,rule_03,sdr_01,p3,rule_based,108.29,2026-06-19T00:00:00
lead_01792,rule_01,sdr_05,p2,rule_based,12.51,2026-06-19T00:00:00
lead_01793,rule_01,sdr_05,p2,rule_based,36.9,2026-06-19T00:00:00
lead_01794,rule_03,sdr_01,p3,rule_based,38.64,2026-06-19T00:00:00
lead_01795,rule_03,sdr_01,p3,rule_based,27.56,2026-06-19T00:00:00
lead_01796,rule_03,sdr_01,p2,rule_based,23.08,2026-06-19T00:00:00
lead_01797,rule_01,sdr_05,p3,rule_based,16.32,2026-06-19T00:00:00
lead_01798,rule_04,sdr_04,p4,rule_based,38.16,2026-06-19T00:00:00
lead_01799,rule_02,sdr_02,p3,rule_based,16.18,2026-06-19T00:00:00
lead_01800,rule_03,sdr_01,p2,rule_based,23.03,2026-06-19T00:00:00
lead_01801,rule_02,sdr_02,p3,rule_based,22.56,2026-06-19T00:00:00
lead_01802,rule_01,sdr_05,p4,rule_based,5.96,2026-06-19T00:00:00
lead_01803,rule_03,sdr_01,p4,rule_based,17.2,2026-06-19T00:00:00
lead_01804,rule_01,sdr_05,p3,rule_based,2.23,2026-06-19T00:00:00
lead_01805,rule_03,sdr_01,p1,rule_based,20.6,2026-06-19T00:00:00
lead_01806,rule_01,sdr_05,p3,rule_based,17.27,2026-06-19T00:00:00
lead_01807,rule_03,sdr_01,p4,rule_based,29.29,2026-06-19T00:00:00
lead_01808,rule_03,sdr_01,p3,rule_based,7.6,2026-06-19T00:00:00
lead_01809,rule_02,sdr_02,p3,rule_based,84.15,2026-06-19T00:00:00
lead_01810,rule_04,sdr_02,p4,rule_based,23.8,2026-06-20T00:00:00
lead_01811,rule_04,sdr_03,p2,rule_based,27.71,2026-06-20T00:00:00
lead_01812,rule_02,sdr_02,p4,rule_based,56.23,2026-06-20T00:00:00
lead_01813,rule_03,sdr_01,p3,rule_based,13.43,2026-06-20T00:00:00
lead_01814,rule_03,sdr_01,p3,rule_based,58.73,2026-06-20T00:00:00
lead_01815,rule_02,sdr_02,p2,rule_based,14.42,2026-06-20T00:00:00
lead_01816,rule_03,sdr_01,p3,rule_based,7.48,2026-06-20T00:00:00
lead_01817,rule_04,sdr_02,p3,rule_based,33.84,2026-06-20T00:00:00
lead_01818,rule_01,sdr_05,p3,rule_based,5.7,2026-06-20T00:00:00
lead_01819,rule_01,sdr_05,p2,rule_based,39.05,2026-06-20T00:00:00
lead_01820,rule_01,sdr_05,p3,rule_based,8.61,2026-06-20T00:00:00
lead_01821,rule_04,sdr_03,p3,rule_based,1.97,2026-06-20T00:00:00
lead_01822,rule_02,sdr_02,p4,rule_based,28.76,2026-06-20T00:00:00
lead_01823,rule_03,sdr_04,p4,rule_based,74.44,2026-06-20T00:00:00
lead_01824,rule_04,sdr_03,p3,rule_based,32.21,2026-06-20T00:00:00
lead_01825,rule_03,sdr_01,p4,rule_based,39.43,2026-06-20T00:00:00
lead_01826,rule_02,sdr_02,p3,rule_based,50.05,2026-06-20T00:00:00
lead_01827,rule_02,sdr_02,p3,rule_based,15.83,2026-06-20T00:00:00
lead_01828,rule_02,sdr_02,p1,rule_based,18.41,2026-06-20T00:00:00
lead_01829,rule_01,sdr_05,p3,rule_based,17.45,2026-06-20T00:00:00
lead_01830,rule_02,sdr_02,p3,rule_based,13.9,2026-06-20T00:00:00
lead_01831,rule_01,sdr_05,p4,rule_based,55.79,2026-06-20T00:00:00
lead_01832,rule_01,sdr_05,p3,rule_based,7.81,2026-06-20T00:00:00
lead_01833,rule_03,sdr_01,p4,rule_based,20.97,2026-06-20T00:00:00
lead_01834,rule_03,sdr_01,p1,rule_based,56.04,2026-06-20T00:00:00
lead_01835,rule_03,sdr_01,p4,rule_based,25.06,2026-06-20T00:00:00
lead_01836,rule_04,sdr_02,p4,rule_based,22.12,2026-06-20T00:00:00
lead_01837,rule_01,sdr_05,p1,rule_based,11.72,2026-06-20T00:00:00
lead_01838,rule_01,sdr_05,p1,rule_based,10.01,2026-06-20T00:00:00
lead_01839,rule_02,sdr_02,p3,rule_based,41.31,2026-06-20T00:00:00
lead_01840,rule_03,sdr_01,p3,rule_based,8.27,2026-06-20T00:00:00
lead_01841,rule_02,sdr_02,p2,rule_based,16.1,2026-06-20T00:00:00
lead_01842,rule_04,sdr_03,p3,rule_based,41.74,2026-06-20T00:00:00
lead_01843,rule_03,sdr_04,p3,rule_based,51.72,2026-06-21T00:00:00
lead_01844,rule_01,sdr_05,p1,rule_based,27.04,2026-06-21T00:00:00
lead_01845,rule_01,sdr_05,p3,rule_based,18.61,2026-06-21T00:00:00
lead_01846,rule_01,sdr_05,p2,rule_based,16.58,2026-06-21T00:00:00
lead_01847,rule_01,sdr_05,p3,rule_based,24.04,2026-06-21T00:00:00
lead_01848,rule_03,sdr_04,p3,rule_based,25.5,2026-06-21T00:00:00
lead_01849,rule_03,sdr_01,p2,rule_based,8.89,2026-06-21T00:00:00
lead_01850,rule_03,sdr_01,p4,rule_based,48.14,2026-06-21T00:00:00
lead_01851,rule_03,sdr_01,p3,rule_based,30.02,2026-06-21T00:00:00
lead_01852,rule_01,sdr_05,p2,rule_based,46.46,2026-06-21T00:00:00
lead_01853,rule_04,sdr_04,p4,rule_based,11.92,2026-06-21T00:00:00
lead_01854,rule_04,sdr_03,p4,rule_based,17.75,2026-06-21T00:00:00
lead_01855,rule_01,sdr_05,p3,rule_based,17.96,2026-06-21T00:00:00
lead_01856,rule_03,sdr_01,p2,rule_based,28.41,2026-06-21T00:00:00
lead_01857,rule_01,sdr_05,p3,rule_based,41.12,2026-06-21T00:00:00
lead_01858,rule_03,sdr_04,p3,rule_based,9.51,2026-06-21T00:00:00
lead_01859,rule_01,sdr_05,p2,rule_based,17.0,2026-06-21T00:00:00
lead_01860,rule_04,sdr_02,p4,rule_based,29.28,2026-06-21T00:00:00
lead_01861,rule_02,sdr_02,p3,rule_based,8.15,2026-06-21T00:00:00
lead_01862,rule_01,sdr_05,p3,rule_based,24.73,2026-06-21T00:00:00
lead_01863,rule_03,sdr_04,p4,rule_based,56.37,2026-06-21T00:00:00
lead_01864,rule_01,sdr_05,p3,rule_based,25.07,2026-06-21T00:00:00
lead_01865,rule_03,sdr_01,p3,rule_based,6.75,2026-06-21T00:00:00
lead_01866,rule_01,sdr_05,p2,rule_based,47.68,2026-06-21T00:00:00
lead_01867,rule_03,sdr_04,p2,rule_based,15.18,2026-06-21T00:00:00
lead_01868,rule_03,sdr_01,p3,rule_based,3.42,2026-06-21T00:00:00
lead_01869,rule_02,sdr_02,p3,rule_based,60.51,2026-06-21T00:00:00
lead_01870,rule_03,sdr_01,p3,rule_based,8.3,2026-06-21T00:00:00
lead_01871,rule_03,sdr_01,p2,rule_based,21.08,2026-06-21T00:00:00
lead_01872,rule_03,sdr_04,p2,rule_based,10.01,2026-06-21T00:00:00
lead_01873,rule_03,sdr_01,p1,rule_based,17.84,2026-06-22T00:00:00
lead_01874,rule_01,sdr_05,p4,rule_based,24.78,2026-06-22T00:00:00
lead_01875,rule_02,sdr_02,p3,rule_based,31.94,2026-06-22T00:00:00
lead_01876,rule_03,sdr_01,p1,rule_based,3.7,2026-06-22T00:00:00
lead_01877,rule_03,sdr_01,p2,rule_based,15.56,2026-06-22T00:00:00
lead_01878,rule_01,sdr_05,p2,rule_based,12.95,2026-06-22T00:00:00
lead_01879,rule_01,sdr_05,p1,rule_based,4.43,2026-06-22T00:00:00
lead_01880,rule_03,sdr_01,p2,rule_based,20.53,2026-06-22T00:00:00
lead_01881,rule_03,,p2,rule_based,,2026-06-22T00:00:00
lead_01882,rule_04,sdr_02,p4,rule_based,73.96,2026-06-22T00:00:00
lead_01883,rule_02,sdr_02,p1,rule_based,23.04,2026-06-22T00:00:00
lead_01884,rule_02,sdr_02,p3,rule_based,29.76,2026-06-22T00:00:00
lead_01885,rule_03,sdr_01,p3,rule_based,14.03,2026-06-22T00:00:00
lead_01886,rule_03,sdr_01,p3,rule_based,90.1,2026-06-22T00:00:00
lead_01887,rule_03,sdr_01,p4,rule_based,24.36,2026-06-22T00:00:00
lead_01888,rule_01,sdr_05,p3,rule_based,28.49,2026-06-22T00:00:00
lead_01889,rule_02,sdr_02,p4,rule_based,23.41,2026-06-22T00:00:00
lead_01890,rule_03,sdr_01,p4,rule_based,16.02,2026-06-22T00:00:00
lead_01891,rule_01,sdr_05,p1,rule_based,57.15,2026-06-22T00:00:00
lead_01892,rule_03,sdr_01,p3,rule_based,8.06,2026-06-22T00:00:00
lead_01893,rule_03,sdr_01,p3,rule_based,14.02,2026-06-22T00:00:00
lead_01894,rule_03,sdr_01,p3,rule_based,14.63,2026-06-22T00:00:00
lead_01895,rule_01,sdr_05,p4,rule_based,32.01,2026-06-22T00:00:00
lead_01896,rule_01,sdr_05,p3,rule_based,13.72,2026-06-22T00:00:00
lead_01897,rule_02,sdr_02,p3,rule_based,10.71,2026-06-22T00:00:00
lead_01898,rule_03,sdr_01,p3,rule_based,22.82,2026-06-22T00:00:00
lead_01899,rule_01,sdr_05,p3,rule_based,22.41,2026-06-22T00:00:00
lead_01900,rule_03,sdr_01,p3,rule_based,11.5,2026-06-22T00:00:00
lead_01901,rule_01,sdr_05,p3,rule_based,14.44,2026-06-22T00:00:00
lead_01902,rule_04,sdr_03,p4,rule_based,13.73,2026-06-22T00:00:00
lead_01903,rule_03,sdr_01,p2,rule_based,31.07,2026-06-22T00:00:00
lead_01904,rule_04,sdr_02,p3,rule_based,12.2,2026-06-22T00:00:00
lead_01905,rule_04,sdr_03,p2,rule_based,36.33,2026-06-22T00:00:00
lead_01906,rule_03,sdr_04,p3,rule_based,44.96,2026-06-22T00:00:00
lead_01907,rule_01,sdr_05,p4,rule_based,11.73,2026-06-23T00:00:00
lead_01908,rule_01,sdr_05,p3,rule_based,43.64,2026-06-23T00:00:00
lead_01909,rule_02,sdr_02,p4,rule_based,18.07,2026-06-23T00:00:00
lead_01910,rule_03,sdr_01,p2,rule_based,23.24,2026-06-23T00:00:00
lead_01911,rule_03,sdr_04,p1,rule_based,8.31,2026-06-23T00:00:00
lead_01912,rule_03,sdr_01,p3,rule_based,24.97,2026-06-23T00:00:00
lead_01913,rule_03,sdr_01,p1,rule_based,25.03,2026-06-23T00:00:00
lead_01914,rule_04,sdr_03,p4,rule_based,28.88,2026-06-23T00:00:00
lead_01915,rule_03,sdr_01,p2,rule_based,13.5,2026-06-23T00:00:00
lead_01916,rule_03,sdr_01,p3,rule_based,16.27,2026-06-23T00:00:00
lead_01917,rule_01,sdr_05,p4,rule_based,15.12,2026-06-23T00:00:00
lead_01918,rule_01,sdr_05,p2,rule_based,12.47,2026-06-23T00:00:00
lead_01919,rule_02,sdr_02,p3,rule_based,5.94,2026-06-23T00:00:00
lead_01920,rule_01,sdr_05,p3,rule_based,20.05,2026-06-23T00:00:00
lead_01921,rule_04,sdr_02,p3,rule_based,38.25,2026-06-23T00:00:00
lead_01922,rule_03,sdr_04,p2,rule_based,31.7,2026-06-23T00:00:00
lead_01923,rule_03,sdr_01,p3,rule_based,1.31,2026-06-23T00:00:00
lead_01924,rule_03,sdr_01,p4,rule_based,87.33,2026-06-23T00:00:00
lead_01925,rule_04,sdr_03,p2,rule_based,45.5,2026-06-23T00:00:00
lead_01926,rule_03,sdr_01,p1,rule_based,16.59,2026-06-23T00:00:00
lead_01927,rule_02,sdr_02,p2,rule_based,11.77,2026-06-23T00:00:00
lead_01928,rule_03,sdr_01,p3,rule_based,2.26,2026-06-23T00:00:00
lead_01929,rule_02,sdr_02,p3,rule_based,22.29,2026-06-23T00:00:00
lead_01930,rule_03,sdr_04,p3,rule_based,47.53,2026-06-23T00:00:00
lead_01931,rule_01,sdr_05,p3,rule_based,8.03,2026-06-23T00:00:00
lead_01932,rule_03,sdr_01,p4,rule_based,14.73,2026-06-23T00:00:00
lead_01933,rule_04,sdr_03,p3,rule_based,7.45,2026-06-23T00:00:00
lead_01934,rule_01,sdr_05,p4,rule_based,6.52,2026-06-23T00:00:00
lead_01935,rule_01,sdr_05,p3,rule_based,35.6,2026-06-23T00:00:00
lead_01936,rule_03,sdr_01,p3,rule_based,39.67,2026-06-23T00:00:00
lead_01937,rule_03,sdr_01,p3,rule_based,19.43,2026-06-23T00:00:00
lead_01938,rule_03,sdr_01,p3,rule_based,5.67,2026-06-23T00:00:00
lead_01939,rule_03,sdr_01,p3,rule_based,11.27,2026-06-23T00:00:00
lead_01940,rule_03,sdr_01,p2,rule_based,6.15,2026-06-23T00:00:00
lead_01941,rule_03,sdr_01,p3,rule_based,2.41,2026-06-24T00:00:00
lead_01942,rule_03,sdr_01,p3,rule_based,30.64,2026-06-24T00:00:00
lead_01943,rule_03,sdr_01,p3,rule_based,6.5,2026-06-24T00:00:00
lead_01944,rule_03,sdr_01,p3,rule_based,39.83,2026-06-24T00:00:00
lead_01945,rule_03,sdr_01,p2,rule_based,28.79,2026-06-24T00:00:00
lead_01946,rule_01,sdr_05,p3,rule_based,12.28,2026-06-24T00:00:00
lead_01947,rule_02,sdr_02,p2,rule_based,21.96,2026-06-24T00:00:00
lead_01948,rule_01,sdr_05,p1,rule_based,11.18,2026-06-24T00:00:00
lead_01949,rule_01,sdr_05,p3,rule_based,30.21,2026-06-24T00:00:00
lead_01950,rule_01,sdr_05,p2,rule_based,59.94,2026-06-24T00:00:00
lead_01951,rule_04,sdr_03,p2,rule_based,28.35,2026-06-24T00:00:00
lead_01952,rule_01,sdr_05,p4,rule_based,26.86,2026-06-24T00:00:00
lead_01953,rule_04,sdr_03,p3,rule_based,16.99,2026-06-24T00:00:00
lead_01954,rule_01,sdr_05,p1,rule_based,19.43,2026-06-24T00:00:00
lead_01955,rule_03,sdr_01,p2,rule_based,39.28,2026-06-24T00:00:00
lead_01956,rule_03,sdr_01,p2,rule_based,15.13,2026-06-24T00:00:00
lead_01957,rule_04,sdr_03,p2,rule_based,11.57,2026-06-24T00:00:00
lead_01958,rule_03,sdr_01,p3,rule_based,15.34,2026-06-24T00:00:00
lead_01959,rule_04,sdr_03,p3,rule_based,13.05,2026-06-24T00:00:00
lead_01960,rule_04,sdr_03,p3,rule_based,39.38,2026-06-24T00:00:00
lead_01961,rule_04,sdr_02,p4,rule_based,24.77,2026-06-24T00:00:00
lead_01962,rule_03,sdr_01,p1,rule_based,72.93,2026-06-24T00:00:00
lead_01963,rule_01,sdr_05,p3,rule_based,3.55,2026-06-24T00:00:00
lead_01964,rule_03,sdr_04,p3,rule_based,6.42,2026-06-24T00:00:00
lead_01965,rule_01,sdr_05,p2,rule_based,29.5,2026-06-24T00:00:00
lead_01966,rule_01,sdr_05,p2,rule_based,6.18,2026-06-24T00:00:00
lead_01967,rule_03,sdr_04,p2,rule_based,43.61,2026-06-24T00:00:00
lead_01968,rule_03,sdr_01,p3,rule_based,28.14,2026-06-24T00:00:00
lead_01969,rule_01,sdr_05,p4,rule_based,50.6,2026-06-24T00:00:00
lead_01970,rule_01,sdr_05,p4,rule_based,51.43,2026-06-25T00:00:00
lead_01971,rule_04,sdr_03,p4,rule_based,39.24,2026-06-25T00:00:00
lead_01972,rule_02,sdr_02,p3,rule_based,68.04,2026-06-25T00:00:00
lead_01973,rule_03,sdr_01,p3,rule_based,7.02,2026-06-25T00:00:00
lead_01974,rule_03,sdr_01,p2,rule_based,12.53,2026-06-25T00:00:00
lead_01975,rule_02,sdr_02,p3,rule_based,20.09,2026-06-25T00:00:00
lead_01976,rule_01,sdr_05,p1,rule_based,36.21,2026-06-25T00:00:00
lead_01977,rule_04,sdr_02,p1,rule_based,27.85,2026-06-25T00:00:00
lead_01978,rule_03,sdr_01,p2,rule_based,17.49,2026-06-25T00:00:00
lead_01979,rule_03,sdr_04,p4,rule_based,35.28,2026-06-25T00:00:00
lead_01980,rule_03,sdr_01,p3,rule_based,36.99,2026-06-25T00:00:00
lead_01981,rule_03,sdr_01,p3,rule_based,24.49,2026-06-25T00:00:00
lead_01982,rule_03,sdr_01,p3,rule_based,21.1,2026-06-25T00:00:00
lead_01983,rule_02,sdr_02,p2,rule_based,48.11,2026-06-25T00:00:00
lead_01984,rule_01,sdr_05,p3,rule_based,14.85,2026-06-25T00:00:00
lead_01985,rule_03,sdr_01,p3,rule_based,3.82,2026-06-25T00:00:00
lead_01986,rule_02,sdr_02,p2,rule_based,35.21,2026-06-25T00:00:00
lead_01987,rule_03,sdr_01,p4,rule_based,79.71,2026-06-25T00:00:00
lead_01988,rule_03,sdr_01,p3,rule_based,30.66,2026-06-25T00:00:00
lead_01989,rule_02,sdr_02,p3,rule_based,107.8,2026-06-25T00:00:00
lead_01990,rule_04,sdr_03,p3,rule_based,1.99,2026-06-25T00:00:00
lead_01991,rule_04,sdr_03,p4,rule_based,44.73,2026-06-25T00:00:00
lead_01992,rule_01,sdr_05,p1,rule_based,11.45,2026-06-25T00:00:00
lead_01993,rule_01,sdr_05,p3,rule_based,14.92,2026-06-25T00:00:00
lead_01994,rule_02,sdr_02,p4,rule_based,53.9,2026-06-25T00:00:00
lead_01995,rule_02,sdr_02,p3,rule_based,7.47,2026-06-25T00:00:00
